144.00,170.00,133.00,192.00,8.00,814.00,805.00,28.00,29.87
212.52,0.00,100.37,159.32,8.71,1007.80,903.59,56.00,42.55
397.00,17.20,158.00,167.00,20.80,967.00,633.00,28.00,55.65
212.00,0.00,124.78,159.00,7.84,1085.40,799.54,100.00,47.82
275.00,99.00,127.00,184.00,13.00,810.00,790.00,28.00,43.54
374.00,189.20,0.00,170.10,10.10,926.10,756.70,28.00,61.09
284.00,15.00,141.00,179.00,5.46,842.00,801.00,56.00,44.52
425.00,106.30,0.00,151.40,18.60,936.00,803.70,28.00,61.80
307.00,110.00,0.00,189.00,10.00,904.00,765.00,28.00,31.50
540.00,0.00,0.00,162.00,2.50,1055.00,676.00,28.00,61.89
184.30,153.40,239.20,179.00,7.50,920.20,640.90,28.00,41.01
522.00,0.00,0.00,146.00,0.00,896.00,896.00,28.00,74.99
389.90,189.00,0.00,145.90,22.00,944.70,755.80,28.00,74.50
135.70,203.50,0.00,185.70,0.00,1076.20,759.30,28.00,18.20
290.35,0.00,96.18,168.08,9.41,961.18,865.00,14.00,34.67
446.00,24.00,79.00,162.00,10.30,967.00,712.00,28.00,53.39
160.00,250.00,0.00,168.00,12.00,1049.00,688.00,28.00,39.45
222.36,0.00,96.67,189.29,4.46,967.08,870.32,100.00,40.71
318.80,212.50,0.00,155.70,14.30,852.10,880.40,3.00,25.20
296.00,0.00,0.00,192.00,0.00,1085.00,765.00,90.00,29.39
337.90,189.00,0.00,174.90,9.50,944.70,755.80,56.00,59.89
193.50,290.20,0.00,185.70,0.00,998.20,704.30,28.00,32.63
170.30,155.50,0.00,185.70,0.00,1026.60,724.30,28.00,25.73
218.23,54.64,123.78,140.75,11.91,1075.70,792.67,100.00,63.53
173.00,116.00,0.00,192.00,0.00,946.80,856.80,28.00,24.28
190.34,0.00,125.18,166.61,9.88,1079.00,798.90,28.00,24.85
182.04,45.21,121.97,170.21,8.19,1059.40,780.65,14.00,21.50
159.10,186.70,0.00,175.60,11.30,989.60,788.90,28.00,32.77
439.00,177.00,0.00,186.00,11.10,884.90,707.90,56.00,71.70
284.00,120.00,0.00,168.00,7.00,970.00,794.00,28.00,40.93
212.07,0.00,121.62,180.31,5.69,1057.60,779.32,14.00,20.92
157.00,236.00,0.00,192.00,0.00,935.40,781.20,3.00,9.69
277.19,97.82,24.46,160.70,11.19,1061.70,782.46,14.00,47.71
252.50,0.00,0.00,185.70,0.00,1111.60,784.30,28.00,19.77
350.00,0.00,0.00,203.00,0.00,974.00,775.00,180.00,32.72
387.00,20.00,94.00,157.00,11.61,938.00,845.00,28.00,46.68
331.00,170.00,0.00,195.00,8.00,811.00,802.00,28.00,56.61
246.83,0.00,125.08,143.30,11.99,1086.80,800.89,3.00,23.52
165.00,128.50,132.10,175.06,8.08,1005.80,746.60,3.00,19.42
152.70,144.70,0.00,178.10,8.00,999.70,822.20,28.00,19.01
359.00,19.00,141.00,154.00,10.91,942.00,801.00,3.00,25.12
313.30,262.20,0.00,175.50,8.60,1046.90,611.80,28.00,59.80
385.00,0.00,136.00,158.00,20.00,903.00,768.00,28.00,55.55
146.50,114.60,89.30,201.90,8.80,860.00,829.50,28.00,19.99
275.00,0.00,0.00,183.00,0.00,1088.00,808.00,7.00,14.20
236.00,0.00,0.00,194.00,0.00,968.00,885.00,3.00,6.47
382.50,0.00,0.00,185.70,0.00,1047.80,739.30,28.00,37.44
238.05,0.00,94.11,186.66,7.00,949.91,847.01,28.00,30.23
168.88,42.22,124.25,158.33,10.83,1080.80,796.15,100.00,48.15
284.00,119.70,0.00,168.30,7.20,970.40,794.20,28.00,40.93
379.50,151.20,0.00,153.90,15.90,1134.30,605.00,3.00,28.60
540.00,0.00,0.00,173.00,0.00,1125.00,613.00,7.00,52.61
379.50,151.20,0.00,153.90,15.90,1134.30,605.00,91.00,56.50
288.00,121.00,0.00,177.00,7.00,908.00,829.00,28.00,42.13
140.20,44.80,234.90,171.30,5.50,1047.60,704.00,28.00,33.78
277.05,0.00,97.39,160.60,11.83,973.90,875.61,28.00,48.28
491.00,26.00,123.00,210.00,3.93,882.00,699.00,3.00,25.61
362.60,189.00,0.00,164.90,11.60,944.70,755.80,7.00,55.90
480.00,0.00,0.00,192.00,0.00,936.20,712.20,90.00,54.32
147.00,89.00,115.00,202.00,9.00,860.00,829.00,28.00,25.21
331.00,0.00,0.00,192.00,0.00,1025.00,821.00,90.00,37.91
237.50,237.50,0.00,228.00,0.00,932.00,594.00,270.00,38.41
178.03,129.80,118.60,179.94,3.57,1007.30,746.80,56.00,48.59
152.00,178.00,139.00,168.00,18.00,944.00,695.00,28.00,36.35
229.68,0.00,118.16,195.23,6.13,1028.10,757.63,100.00,40.86
231.75,0.00,121.62,173.96,6.72,1056.40,778.45,14.00,26.77
272.80,181.90,0.00,185.70,0.00,1012.40,714.30,28.00,31.38
298.10,0.00,107.00,186.40,6.10,879.00,815.20,28.00,42.64
155.00,0.00,143.00,193.00,9.00,877.00,868.00,28.00,9.74
326.00,166.00,0.00,174.00,9.00,882.00,790.00,28.00,61.23
288.00,192.00,0.00,192.00,0.00,932.00,717.80,3.00,16.11
238.20,158.80,0.00,185.70,0.00,1040.60,734.30,7.00,15.69
366.00,187.00,0.00,191.30,6.60,824.30,756.90,28.00,65.91
228.00,342.10,0.00,185.70,0.00,955.80,674.30,7.00,21.92
279.80,128.90,100.40,172.40,9.50,825.10,804.90,28.00,52.83
356.00,119.00,0.00,160.00,9.03,1061.00,657.00,28.00,59.00
254.00,0.00,0.00,198.00,0.00,968.00,863.00,3.00,9.31
255.00,0.00,0.00,192.00,0.00,889.80,945.00,90.00,21.86
362.60,189.00,0.00,164.90,11.60,944.70,755.80,3.00,35.30
362.60,189.00,0.00,164.90,11.60,944.70,755.80,7.00,55.90
300.00,0.00,0.00,184.00,0.00,1075.00,795.00,28.00,26.85
212.07,0.00,121.62,180.31,5.69,1057.60,779.32,28.00,24.90
500.00,0.00,0.00,200.00,0.00,1125.00,613.00,7.00,33.21
298.00,0.00,107.00,164.00,13.00,953.00,784.00,28.00,35.86
133.00,200.00,0.00,192.00,0.00,927.40,839.20,28.00,27.87
290.20,193.50,0.00,185.70,0.00,998.20,704.30,28.00,33.04
424.00,22.00,132.00,178.00,8.48,822.00,750.00,56.00,65.70
162.00,207.00,172.00,216.00,10.00,822.00,638.00,28.00,39.84
153.60,144.20,112.30,220.10,10.10,923.20,657.90,28.00,16.50
178.03,129.80,118.60,179.94,3.57,1007.30,746.80,3.00,20.73
314.00,0.00,113.00,170.00,10.00,925.00,783.00,28.00,38.46
155.60,243.50,0.00,180.30,10.70,1022.00,697.70,28.00,37.36
387.00,20.00,94.00,157.00,14.32,938.00,845.00,3.00,22.75
425.00,106.30,0.00,153.50,16.50,852.10,887.10,28.00,60.29
275.07,0.00,121.35,159.48,9.90,1053.60,777.50,3.00,23.80
297.00,0.00,0.00,186.00,0.00,1040.00,734.00,7.00,30.96
525.00,0.00,0.00,189.00,0.00,1125.00,613.00,7.00,42.42
331.00,0.00,0.00,192.00,0.00,978.00,825.00,28.00,31.45
250.00,0.00,95.69,187.42,5.53,956.86,861.17,3.00,13.82
356.00,142.00,0.00,193.00,11.00,801.00,778.00,28.00,36.46
194.68,0.00,100.52,165.62,7.48,1006.40,905.90,56.00,33.96
305.30,203.50,0.00,203.50,0.00,965.40,631.00,28.00,43.38
255.00,0.00,0.00,192.00,0.00,889.80,945.00,3.00,8.20
380.00,95.00,0.00,228.00,0.00,932.00,594.00,7.00,32.82
218.23,54.64,123.78,140.75,11.91,1075.70,792.67,14.00,35.96
439.00,177.00,0.00,186.00,11.10,884.90,707.90,7.00,56.10
133.10,210.20,0.00,195.70,3.10,949.40,795.30,28.00,28.94
276.00,116.00,90.00,180.00,9.00,870.00,768.00,28.00,44.28
288.00,0.00,121.00,177.00,7.00,908.00,829.00,28.00,39.93
446.00,24.00,79.00,162.00,11.61,967.00,712.00,3.00,35.36
313.00,161.00,0.00,178.00,10.00,917.00,759.00,28.00,52.44
203.50,135.70,0.00,185.70,0.00,1076.20,759.30,28.00,22.63
376.00,0.00,0.00,214.60,0.00,1003.50,762.36,14.00,25.62
213.50,0.00,174.24,159.21,11.66,1043.60,771.90,3.00,15.61
376.00,0.00,0.00,214.60,0.00,1003.50,762.36,28.00,31.97
133.00,200.00,0.00,192.00,0.00,927.40,839.20,7.00,13.66
405.00,0.00,0.00,175.00,0.00,1120.00,695.00,28.00,52.30
393.00,0.00,0.00,192.00,0.00,940.00,758.00,28.00,39.58
210.70,316.10,0.00,185.70,0.00,977.00,689.30,28.00,37.81
331.00,0.00,0.00,192.00,0.00,1025.00,821.00,3.00,14.31
167.95,42.08,163.83,121.75,5.72,1058.70,780.11,14.00,17.82
236.00,157.00,0.00,192.00,0.00,972.60,749.10,28.00,32.88
425.00,106.30,0.00,153.50,16.50,852.10,887.10,28.00,60.29
190.68,0.00,125.40,162.14,7.77,1090.00,804.01,56.00,35.34
146.00,178.00,0.00,192.00,11.00,961.00,749.00,28.00,17.19
152.00,0.00,112.00,184.00,8.00,992.00,816.00,28.00,12.18
250.20,166.80,0.00,203.50,0.00,977.60,694.10,28.00,36.96
356.00,0.00,142.00,193.00,11.00,801.00,778.00,28.00,40.87
427.50,47.50,0.00,228.00,0.00,932.00,594.00,28.00,37.43
424.00,22.00,132.00,168.00,8.92,822.00,750.00,3.00,32.11
233.81,0.00,94.58,197.89,4.57,947.04,852.16,14.00,22.14
154.00,174.00,185.00,228.00,7.00,845.00,612.00,28.00,24.34
261.00,100.00,78.00,201.00,9.00,864.00,761.00,28.00,32.40
165.00,128.50,132.10,175.06,8.08,1005.80,746.60,100.00,55.02
300.00,0.00,0.00,184.00,0.00,1075.00,795.00,7.00,15.58
446.00,24.00,79.00,162.00,11.64,967.00,712.00,7.00,38.02
321.00,0.00,128.00,182.00,11.00,870.00,780.00,28.00,37.26
251.37,0.00,118.27,188.45,6.35,1028.40,757.73,100.00,44.21
190.00,190.00,0.00,228.00,0.00,932.00,670.00,270.00,50.66
160.00,188.00,146.00,203.00,11.00,829.00,710.00,28.00,32.84
339.00,0.00,0.00,197.00,0.00,968.00,781.00,7.00,20.97
339.00,0.00,0.00,197.00,0.00,968.00,781.00,180.00,36.45
251.37,0.00,118.27,188.45,6.35,1028.40,757.73,3.00,13.12
152.60,238.70,0.00,200.00,6.30,1001.80,683.90,28.00,26.86
332.50,142.50,0.00,228.00,0.00,932.00,594.00,7.00,30.28
516.00,0.00,0.00,162.00,8.26,801.00,802.00,28.00,41.37
158.00,0.00,195.00,220.00,11.00,898.00,713.00,28.00,8.54
172.80,158.30,239.50,166.40,7.40,952.60,644.10,28.00,41.81
305.00,100.00,0.00,196.00,10.00,959.00,705.00,28.00,29.77
158.80,238.20,0.00,185.70,0.00,1040.60,734.30,28.00,21.07
380.00,0.00,0.00,228.00,0.00,932.00,670.00,365.00,52.52
355.90,0.00,141.60,193.30,11.00,801.40,778.40,28.00,40.87
427.50,47.50,0.00,228.00,0.00,932.00,594.00,180.00,41.84
376.00,0.00,0.00,214.60,0.00,1003.50,762.36,100.00,43.06
173.54,50.05,173.53,164.77,6.47,1006.20,793.50,28.00,38.20
136.40,161.60,125.80,171.60,10.40,922.60,764.40,28.00,29.07
277.00,0.00,0.00,191.00,0.00,968.00,856.00,28.00,25.97
222.36,0.00,96.67,189.29,4.46,967.08,870.32,3.00,11.58
424.00,22.00,132.00,178.00,8.48,822.00,750.00,7.00,39.00
154.80,0.00,142.80,193.30,9.10,877.20,867.70,28.00,9.74
153.00,0.00,239.00,200.00,6.00,1002.00,684.00,28.00,28.29
323.70,282.80,0.00,183.80,10.30,942.70,659.90,3.00,28.30
173.54,50.05,173.53,164.77,6.47,1006.20,793.50,3.00,23.08
155.00,183.00,0.00,193.00,9.00,1047.00,697.00,28.00,18.28
332.00,0.00,170.00,160.00,6.00,900.00,806.00,28.00,58.53
313.00,112.00,0.00,220.00,10.00,794.00,789.00,28.00,28.16
266.00,114.00,0.00,228.00,0.00,932.00,670.00,28.00,45.85
326.50,0.00,137.90,199.00,10.80,801.10,792.50,28.00,38.63
266.20,112.30,87.50,177.90,10.40,909.70,744.50,28.00,39.42
505.00,0.00,60.00,195.00,0.00,1030.00,630.00,28.00,64.02
296.00,0.00,0.00,186.00,0.00,1090.00,769.00,28.00,25.18
339.00,0.00,0.00,185.00,0.00,1060.00,754.00,28.00,31.65
203.50,305.30,0.00,203.50,0.00,963.40,630.00,7.00,19.54
305.30,203.50,0.00,203.50,0.00,965.40,631.00,90.00,54.60
540.00,0.00,0.00,173.00,0.00,1125.00,613.00,3.00,41.64
289.00,0.00,0.00,192.00,0.00,913.20,895.30,3.00,11.65
190.68,0.00,125.40,162.14,7.77,1090.00,804.01,3.00,15.04
236.00,0.00,0.00,194.00,0.00,968.00,885.00,14.00,12.84
220.80,147.20,0.00,185.70,0.00,1055.00,744.30,28.00,25.75
326.00,0.00,167.00,174.00,6.00,884.00,792.00,28.00,52.65
286.30,200.90,0.00,144.70,11.20,1004.60,803.70,56.00,72.99
314.00,145.00,113.00,179.00,8.00,869.00,690.00,28.00,46.23
312.70,0.00,0.00,178.10,8.00,999.70,822.20,28.00,25.10
290.35,0.00,96.18,168.08,9.41,961.18,865.00,100.00,48.97
388.60,97.10,0.00,157.90,12.10,852.10,925.70,91.00,57.60
212.57,0.00,100.39,159.35,10.37,1003.80,903.79,3.00,13.33
150.70,0.00,185.30,166.70,15.60,1074.50,678.00,28.00,13.46
249.10,0.00,98.75,158.11,12.80,987.76,889.01,3.00,15.36
446.00,24.00,79.00,162.00,11.64,967.00,712.00,56.00,55.25
332.50,142.50,0.00,228.00,0.00,932.00,594.00,365.00,41.05
540.00,0.00,0.00,162.00,2.50,1040.00,676.00,28.00,79.99
312.90,160.50,0.00,177.60,9.60,916.60,759.50,28.00,52.45
200.00,0.00,0.00,180.00,0.00,1125.00,845.00,28.00,12.25
520.00,0.00,0.00,175.00,5.20,870.00,805.00,28.00,51.02
190.00,190.00,0.00,228.00,0.00,932.00,670.00,180.00,46.93
166.00,259.70,0.00,183.20,12.70,858.80,826.80,28.00,37.92
276.40,116.00,90.30,179.60,8.90,870.10,768.30,28.00,44.28
213.76,98.06,24.52,181.74,6.65,1066.00,785.52,100.00,49.97
162.00,214.00,164.00,202.00,10.00,820.00,680.00,28.00,30.65
485.00,0.00,0.00,146.00,0.00,1120.00,800.00,28.00,71.99
325.00,0.00,0.00,184.00,0.00,1063.00,783.00,7.00,17.54
425.00,106.30,0.00,151.40,18.60,936.00,803.70,91.00,66.70
233.81,0.00,94.58,197.89,4.57,947.04,852.16,56.00,27.66
250.00,0.00,95.69,191.84,5.33,948.90,857.20,14.00,24.66
349.00,0.00,0.00,192.00,0.00,1056.00,809.00,7.00,9.01
145.40,0.00,178.90,201.70,7.80,824.00,868.70,28.00,10.54
286.30,200.90,0.00,144.70,11.20,1004.60,803.70,3.00,24.40
198.60,132.40,0.00,192.00,0.00,978.40,825.50,28.00,28.02
218.85,0.00,124.13,158.49,11.33,1078.70,794.91,56.00,37.27
310.00,0.00,143.00,168.00,10.00,914.00,804.00,28.00,49.30
277.00,0.00,0.00,191.00,0.00,968.00,856.00,90.00,31.25
143.00,169.00,143.00,191.00,8.00,967.00,643.00,28.00,29.72
194.68,0.00,100.52,170.17,7.48,998.00,901.80,56.00,43.39
277.19,97.82,24.46,160.70,11.19,1061.70,782.46,56.00,66.82
393.00,0.00,0.00,192.00,0.00,940.00,758.00,3.00,19.11
446.00,24.00,79.00,162.00,11.64,967.00,712.00,28.00,51.02
222.36,0.00,96.67,189.29,4.46,967.08,870.32,14.00,24.45
525.00,0.00,0.00,189.00,0.00,1125.00,613.00,180.00,61.92
122.60,183.90,0.00,203.50,0.00,958.20,800.10,7.00,10.35
250.00,0.00,95.69,187.42,5.53,956.86,861.17,56.00,38.33
401.80,94.70,0.00,147.40,11.40,946.80,852.10,3.00,41.10
397.00,0.00,0.00,185.70,0.00,1040.60,734.30,7.00,25.45
277.05,0.00,97.39,160.60,11.83,973.90,875.61,56.00,51.04
374.00,189.20,0.00,170.10,10.10,926.10,756.70,91.00,64.90
251.81,0.00,99.94,146.14,12.35,1006.00,899.76,28.00,33.94
374.00,0.00,0.00,190.00,7.00,1013.00,730.00,28.00,39.05
385.00,0.00,0.00,186.00,0.00,966.00,763.00,28.00,31.35
307.00,0.00,0.00,193.00,0.00,968.00,812.00,180.00,34.49
302.00,0.00,0.00,203.00,0.00,974.00,817.00,14.00,18.13
153.00,102.00,0.00,192.00,0.00,888.00,943.10,90.00,26.32
158.40,0.00,194.90,219.70,11.00,897.70,712.90,28.00,8.54
250.20,166.80,0.00,203.50,0.00,977.60,694.10,90.00,47.71
337.90,189.00,0.00,174.90,9.50,944.70,755.80,3.00,24.10
135.00,105.00,193.00,196.00,6.00,965.00,643.00,28.00,21.91
147.00,115.00,89.00,202.00,9.00,860.00,829.00,28.00,19.99
427.50,47.50,0.00,228.00,0.00,932.00,594.00,7.00,35.08
374.00,189.20,0.00,170.10,10.10,926.10,756.70,56.00,63.40
375.00,93.80,0.00,126.60,23.40,852.10,992.60,3.00,29.00
439.00,177.00,0.00,186.00,11.10,884.90,707.90,28.00,66.00
322.00,0.00,0.00,203.00,0.00,974.00,800.00,14.00,20.77
500.00,0.00,0.00,200.00,0.00,1125.00,613.00,270.00,55.16
251.37,0.00,118.27,192.94,5.75,1043.60,754.30,3.00,11.98
349.00,0.00,0.00,192.00,0.00,1047.00,806.00,90.00,39.49
491.00,26.00,123.00,201.00,3.93,822.00,699.00,7.00,37.92
540.00,0.00,0.00,173.00,0.00,1125.00,613.00,28.00,67.31
231.75,0.00,121.62,173.96,6.72,1056.40,778.45,56.00,42.70
213.76,98.06,24.52,181.74,6.65,1066.00,785.52,28.00,40.23
310.00,0.00,0.00,192.00,0.00,1012.00,830.00,7.00,17.24
480.00,0.00,0.00,192.00,0.00,936.20,712.20,7.00,34.57
312.70,144.70,0.00,127.30,8.00,999.70,822.20,28.00,44.52
150.40,110.90,239.70,168.10,6.50,1000.20,667.20,28.00,37.92
156.00,178.00,187.00,221.00,7.00,854.00,614.00,28.00,29.41
203.50,305.30,0.00,203.50,0.00,963.40,630.00,3.00,9.56
318.80,212.50,0.00,155.70,14.30,852.10,880.40,91.00,68.10
321.00,0.00,164.00,190.00,5.00,870.00,774.00,28.00,45.82
236.00,157.00,0.00,192.00,0.00,972.60,749.10,90.00,47.78
439.00,177.00,0.00,186.00,11.10,884.90,707.90,91.00,73.30
165.00,128.50,132.10,175.06,8.08,1005.80,746.60,28.00,46.39
380.00,95.00,0.00,228.00,0.00,932.00,594.00,90.00,40.56
272.80,105.10,81.80,209.70,9.00,904.00,679.70,28.00,37.17
446.00,24.00,79.00,162.00,11.64,967.00,712.00,7.00,39.30
305.30,203.50,0.00,203.50,0.00,965.40,631.00,3.00,14.14
164.20,0.00,200.10,181.20,12.60,849.30,846.00,28.00,15.09
143.30,91.80,239.80,200.80,6.20,964.80,647.10,28.00,27.09
500.00,0.00,0.00,200.00,0.00,1125.00,613.00,1.00,12.64
213.76,98.06,24.52,181.74,6.65,1066.00,785.52,14.00,17.84
336.50,0.00,0.00,181.90,3.40,985.80,816.80,28.00,44.87
331.00,0.00,0.00,192.00,0.00,1025.00,821.00,28.00,31.74
382.00,0.00,0.00,186.00,0.00,1047.00,739.00,28.00,37.42
213.50,0.00,174.24,154.61,11.66,1052.30,775.48,28.00,45.94
388.60,97.10,0.00,157.90,12.10,852.10,925.70,56.00,55.20
427.50,47.50,0.00,228.00,0.00,932.00,594.00,270.00,43.01
480.00,0.00,0.00,192.00,0.00,936.00,721.00,28.00,43.89
252.31,0.00,98.75,146.25,14.17,987.76,889.01,56.00,55.83
234.00,156.00,0.00,189.00,5.85,981.00,760.00,28.00,39.30
190.00,190.00,0.00,228.00,0.00,932.00,670.00,90.00,42.33
274.00,89.00,115.00,202.00,9.00,759.00,827.00,28.00,35.52
323.70,282.80,0.00,183.80,10.30,942.70,659.90,56.00,80.20
152.00,0.00,237.00,204.00,6.00,785.00,892.00,28.00,32.71
400.00,0.00,0.00,187.00,0.00,1025.00,745.00,7.00,30.14
213.50,0.00,174.24,159.21,11.66,1043.60,771.90,14.00,29.59
320.00,0.00,163.00,188.00,9.00,866.00,776.00,28.00,45.69
375.00,0.00,0.00,186.00,0.00,1038.00,758.00,7.00,26.06
213.74,0.00,174.74,154.79,10.16,1053.50,776.35,100.00,50.08
159.00,0.00,187.00,176.00,11.00,990.00,789.00,28.00,32.57
307.00,0.00,0.00,193.00,0.00,968.00,812.00,28.00,27.53
385.00,0.00,0.00,186.00,0.00,966.00,763.00,1.00,6.27
349.00,0.00,0.00,192.00,0.00,1047.00,806.00,180.00,41.05
214.90,53.80,121.89,155.63,9.61,1014.30,780.58,3.00,18.02
108.30,162.40,0.00,203.50,0.00,938.20,849.00,28.00,20.59
380.00,95.00,0.00,228.00,0.00,932.00,594.00,180.00,40.76
304.00,76.00,0.00,228.00,0.00,932.00,670.00,90.00,49.19
190.34,0.00,125.18,161.85,9.88,1088.10,802.59,3.00,9.45
237.50,237.50,0.00,228.00,0.00,932.00,594.00,180.00,36.25
162.00,148.00,191.00,179.00,16.00,840.00,743.00,28.00,41.81
251.37,0.00,118.27,188.45,6.35,1028.40,757.73,28.00,32.66
252.00,97.00,76.00,194.00,8.00,835.00,821.00,28.00,33.40
313.00,145.00,0.00,127.00,8.00,1000.00,822.00,28.00,44.52
480.00,0.00,0.00,192.00,0.00,936.00,721.00,3.00,24.39
146.00,230.00,0.00,202.00,3.00,827.00,872.00,28.00,33.06
375.00,93.80,0.00,126.60,23.40,852.10,992.60,56.00,60.20
332.50,142.50,0.00,228.00,0.00,932.00,594.00,270.00,40.27
393.00,0.00,0.00,192.00,0.00,940.60,785.60,3.00,19.20
222.36,0.00,96.67,189.29,4.46,967.08,870.32,56.00,29.45
277.00,117.00,91.00,191.00,7.00,946.00,666.00,28.00,43.57
213.50,0.00,174.24,154.61,11.66,1052.30,775.48,56.00,51.43
158.80,238.20,0.00,185.70,0.00,1040.60,734.30,7.00,9.62
194.68,0.00,100.52,170.17,7.48,998.00,901.80,28.00,37.27
251.37,0.00,118.27,192.94,5.75,1043.60,754.30,14.00,20.73
254.00,0.00,0.00,198.00,0.00,968.00,863.00,365.00,29.79
173.81,93.37,159.90,172.34,9.73,1007.20,746.60,28.00,37.81
362.60,189.00,0.00,164.90,11.60,944.70,755.80,91.00,79.30
150.00,237.00,0.00,174.00,12.00,1069.00,675.00,28.00,37.43
153.00,145.00,0.00,178.00,8.00,1000.00,822.00,28.00,19.01
342.00,136.00,0.00,225.00,11.00,770.00,747.00,28.00,32.04
260.90,100.50,78.30,200.60,8.60,864.50,761.50,28.00,32.40
153.00,102.00,0.00,192.00,0.00,888.00,943.10,3.00,4.78
266.00,112.00,87.00,178.00,10.00,910.00,745.00,28.00,39.42
525.00,0.00,0.00,189.00,0.00,1125.00,613.00,14.00,48.40
387.00,20.00,94.00,157.00,13.93,938.00,845.00,3.00,25.51
318.00,0.00,126.00,210.00,6.00,861.00,737.00,28.00,40.06
153.00,145.00,113.00,178.00,8.00,1002.00,689.00,28.00,25.56
313.30,262.20,0.00,175.50,8.60,1046.90,611.80,7.00,42.80
181.38,0.00,167.01,169.59,7.56,1055.60,777.80,56.00,35.57
139.60,209.40,0.00,192.00,0.00,1047.00,806.90,7.00,14.59
451.00,0.00,0.00,165.00,11.25,1030.00,745.00,28.00,78.80
333.00,0.00,0.00,192.00,0.00,931.20,842.60,7.00,23.40
108.30,162.40,0.00,203.50,0.00,938.20,849.00,7.00,7.72
375.00,93.80,0.00,126.60,23.40,852.10,992.60,91.00,62.50
359.00,19.00,141.00,154.00,10.91,942.00,801.00,56.00,68.75
287.30,120.50,93.90,187.60,9.20,904.40,695.90,28.00,43.80
151.60,0.00,111.90,184.40,7.90,992.00,815.90,28.00,12.18
141.90,166.60,129.70,173.50,10.90,882.60,785.30,28.00,44.61
366.00,187.00,0.00,191.00,7.00,824.00,757.00,28.00,65.91
310.00,0.00,0.00,192.00,0.00,1012.00,830.00,90.00,35.76
153.00,102.00,0.00,192.00,0.00,888.00,943.10,28.00,17.96
181.90,272.80,0.00,185.70,0.00,1012.40,714.30,7.00,12.37
165.00,0.02,143.57,163.81,0.00,1005.60,900.90,56.00,36.56
164.00,0.00,200.00,181.00,13.00,849.00,846.00,28.00,15.09
255.00,99.00,77.00,189.00,6.00,919.00,749.00,28.00,33.80
333.00,0.00,0.00,192.00,0.00,931.20,842.60,3.00,15.62
236.00,0.00,0.00,194.00,0.00,968.00,885.00,90.00,21.95
375.00,93.80,0.00,126.60,23.40,852.10,992.60,7.00,45.70
500.00,0.00,0.00,200.00,0.00,1125.00,613.00,180.00,51.04
154.80,183.40,0.00,193.30,9.10,877.20,867.70,28.00,23.79
212.57,0.00,100.39,159.35,10.37,1003.80,903.79,56.00,44.40
288.00,192.00,0.00,192.00,0.00,932.00,717.80,90.00,50.53
144.00,136.00,106.00,178.00,7.00,941.00,774.00,28.00,26.14
297.16,0.00,117.54,174.80,9.52,1022.80,753.45,14.00,36.99
212.52,0.00,100.37,159.32,8.71,1007.80,903.59,28.00,31.64
359.00,19.00,141.00,154.00,10.91,942.00,801.00,3.00,23.64
259.90,100.60,78.40,170.60,10.40,935.70,762.90,28.00,49.77
229.97,0.00,118.31,195.47,4.63,1029.40,758.59,56.00,31.54
165.30,143.20,238.30,200.40,7.10,883.20,652.60,28.00,32.84
295.71,0.00,95.64,171.54,8.87,955.14,859.20,28.00,39.94
310.00,0.00,0.00,192.00,0.00,970.00,850.00,90.00,34.68
233.81,0.00,94.58,197.89,4.57,947.04,852.16,100.00,34.56
469.00,117.20,0.00,137.80,32.20,852.10,840.50,91.00,70.70
203.50,305.30,0.00,203.50,0.00,963.40,630.00,90.00,51.86
246.83,0.00,125.08,143.30,11.99,1086.80,800.89,100.00,66.42
298.00,107.00,0.00,186.00,6.00,879.00,815.00,28.00,30.97
475.00,0.00,0.00,228.00,0.00,932.00,594.00,7.00,38.60
491.00,26.00,123.00,201.00,3.93,822.00,699.00,56.00,61.86
251.37,0.00,118.27,192.94,5.75,1043.60,754.30,28.00,33.27
540.00,0.00,0.00,173.00,0.00,1125.00,613.00,14.00,59.76
229.68,0.00,118.16,195.23,6.13,1028.10,757.63,56.00,31.35
469.00,117.20,0.00,137.80,32.20,852.10,840.50,28.00,66.90
322.20,0.00,115.60,196.00,10.40,817.90,813.40,28.00,31.18
425.00,106.30,0.00,151.40,18.60,936.00,803.70,3.00,36.30
300.00,0.00,120.00,212.00,10.00,878.00,728.00,28.00,23.84
339.00,0.00,0.00,197.00,0.00,968.00,781.00,3.00,13.22
250.00,0.00,95.69,191.84,5.33,948.90,857.20,56.00,39.64
250.00,0.00,95.69,191.84,5.33,948.90,857.20,28.00,27.22
251.37,0.00,118.27,188.45,5.75,1028.40,757.73,14.00,29.93
238.05,0.00,94.11,186.66,7.00,949.91,847.01,56.00,39.59
181.38,0.00,167.01,169.59,7.56,1055.60,777.80,3.00,13.62
213.74,0.00,174.74,154.79,10.16,1053.50,776.35,56.00,46.64
475.00,0.00,0.00,228.00,0.00,932.00,594.00,180.00,42.62
382.00,0.00,0.00,186.00,0.00,1047.00,739.00,7.00,24.00
192.00,288.00,0.00,192.00,0.00,929.80,716.10,90.00,50.73
212.00,141.30,0.00,203.50,0.00,973.40,750.00,3.00,6.81
212.00,0.00,124.78,159.00,7.84,1085.40,799.54,14.00,31.35
133.00,210.00,0.00,196.00,3.00,949.00,795.00,28.00,31.03
380.00,95.00,0.00,228.00,0.00,932.00,594.00,365.00,43.70
297.16,0.00,117.54,174.80,9.52,1022.80,753.45,3.00,21.91
